nflId,num_snaps,estimate,height,weight,birthDate,collegeName,officialPosition,displayName
47806,214,0.919323401088739,6-5,322,1996-05-23,Alabama State,T,Tytus Howard
47809,206,2.64601800530739,6-6,262,1996-09-04,Mississippi State,DE,Montez Sweat
47810,12,4.99948460485931,6-0,205,1996-10-25,Mississippi State,SS,Johnathan Abram
47811,157,7.78570265986459,6-6,295,1996-10-08,Notre Dame,DT,Jerry Tillery
47812,19,2.77170649365613,6-2,291,1995-09-12,Texas Christian,DE,L.J. Collier
47814,218,-0.0487754085076437,6-6,306,1995-02-22,Washington,T,Kaleb McGary
47816,13,4.46199997163953,5-11,190,1998-01-18,Washington,CB,Byron Murphy
47818,218,1.19416891164078,6-5,312,1997-11-25,Florida,T,Jawaan Taylor
47821,123,-0.518932184496973,6-3,329,1996-12-28,Oklahoma,G,Cody Ford
47823,1,4.40954565988957,6-2,200,1997-09-20,Clemson,CB,Trayvon Mullen
47824,219,-0.318729173117647,6-5,312,1995-07-13,Kansas State,G,Dalton Risner
47826,1,5.65061110164111,6-2,250,1996-09-28,Hawaii,MLB,Jahlani Tavai
47827,109,-1.77014620240432,6-5,310,1995-12-26,Mississippi State,G,Elgton Jenkins
47828,2,6.51397107874891,6-3,212,1997-12-06,Vanderbilt,CB,Joejuan Williams
47829,1,2.11416027201885,6-2,184,1997-12-03,Louisiana State,CB,Greedy Williams
47830,1,6.75760670690867,6-2,195,1997-07-18,Utah,FS,Marquise Blair
47832,36,4.33654558221771,6-3,252,1996-01-19,Texas Christian,DE,Ben Banogu
47835,16,-0.471348604436954,6-4,259,1996-04-16,Washington,TE,Drew Sample
47836,23,0.109626245418497,5-11,211,1997-05-01,Penn State,RB,Miles Sanders
47838,193,-1.53159634197004,6-6,325,1996-08-10,Northern Illinois,G,Max Scharping
47840,4,0.632826338719141,6-2,225,1996-12-31,Stanford,TE,J.J. Arcega-Whiteside
47844,10,7.81517343713487,6-0,208,1997-12-22,Washington,FS,Taylor Rapp
47846,6,6.4312390260476,6-0,205,1995-10-19,Virginia,FS,Juan Thornhill
47848,95,2.48641709695246,6-4,281,1997-08-20,Boston College,DE,Zach Allen
47853,30,-0.901294995803092,5-8,200,1997-08-19,Memphis,RB,Darrell Henderson
47854,166,7.58365938177398,6-3,281,1997-01-05,Ohio State,DE,Dre'Mont Jones
47855,8,6.28240938023277,6-2,245,1996-05-21,North Carolina State,OLB,Germaine Pratt
47856,10,-1.11531219441297,5-10,222,1997-06-07,Iowa State,RB,David Montgomery
47857,17,1.02099841265281,5-7,203,1997-09-03,Florida Atlantic,RB,Devin Singletary
47860,41,8.11125722082352,6-3,251,1995-04-19,Michigan,DE,Chase Winovich
47863,4,3.63356861655674,6-1,238,1995-06-08,Brigham Young,OLB,Sione Takitaki
47864,4,7.97650213522769,6-1,207,1995-12-19,Boston College,SS,Will Harris
47867,61,7.0698014789465,6-0,324,1996-08-09,Western Illinois,DT,Khalen Saunders
47868,6,4.59790606701898,6-5,275,1995-12-14,Louisiana Tech,OLB,Jaylon Ferguson
47870,27,-0.243040539744071,5-11,215,1997-02-11,Alabama,RB,Damien Harris
47871,2,6.04130000671422,6-2,237,1996-11-13,Utah,MLB,Cody Barton
47872,18,6.24735740435718,6-1,234,1996-07-29,Stanford,MLB,Bobby Okereke
47873,57,-1.79390605831329,6-5,308,1997-11-03,Penn State,G,Connor McGovern
47874,6,-1.88081828772573,6-6,307,1996-09-05,Sioux Falls,T,Trey Pipkins
47877,1,7.4288969892544,6-1,206,1996-10-15,Auburn,CB,Jamel Dean
47878,71,3.38271798748615,6-4,250,1996-12-07,Old Dominion,OLB,Oshane Ximines
47879,10,-0.10044274695128,6-4,254,1996-11-14,Mississippi,TE,Dawson Knox
47881,10,5.02791024135892,5-11,226,1996-08-28,Murray State,OLB,Quincy Williams
47882,10,8.10700812681665,5-10,200,1996-05-18,Kentucky,FS,Mike Edwards
47888,14,5.43454911602562,5-11,208,1997-12-20,Florida,SS,Chauncey Gardner-Johnson
47889,218,2.33482174016867,6-5,255,1997-08-22,Eastern Michigan,DE,Maxx Crosby
47890,49,6.31374028528125,6-7,272,1997-03-04,Iowa,OLB,Anthony Nelson
47891,9,7.57697812286535,5-11,193,1998-03-19,Notre Dame,SS,Julian Love
47892,8,7.34834156690906,5-11,215,1996-05-07,Michigan State,SS,Khari Willis
47899,1,2.95164676940331,5-11,210,1998-06-14,Iowa,FS,Amani Hooker
47900,49,3.05603995435725,6-6,261,1996-11-12,Clemson,OLB,Austin Bryant
47906,205,1.86128691959692,6-4,310,1996-10-29,Oklahoma,G,Ben Powers
47911,15,-1.77819507984667,6-0,209,1997-04-30,Memphis,RB,Tony Pollard
47913,9,3.35728060889738,6-2,234,1995-08-15,Notre Dame,ILB,Drue Tranquill
47914,43,-1.36278888080262,6-3,316,1996-05-09,Indiana,G,Wes Martin
47915,3,2.97212433431479,5-9,201,1997-05-16,Oregon,FS,Ugochukwu Amadi
47917,98,2.40187870745387,6-1,312,1996-05-06,Washington,NT,Greg Gaines
47919,83,-1.82886505186669,6-6,315,1998-01-25,Ohio State,G,Michael Jordan
47933,136,3.14624735058591,6-3,288,1996-09-26,Texas A&amp;M,DE,Kingsley Keke
47934,81,4.07459116126878,6-4,242,1995-07-01,Wisconsin,OLB,Andrew Van Ginkel
47938,1,2.49314783823454,6-1,240,1998-02-14,Alabama,OLB,Mack Wilson
47939,69,8.73769504166932,6-5,248,1996-01-15,Oregon,OLB,Justin Hollins
47940,1,7.68106270433637,6-1,235,1996-05-10,Minnesota,ILB,Blake Cashman
47944,86,5.90025910380019,6-5,280,1997-08-20,Texas,DE,Charles Omenihu
47947,4,7.39062420832583,6-4,230,1995-06-01,Tarleton State,OLB,E.J. Speed
47948,39,3.0606016707137,6-4,275,1996-12-20,Miami,DE,Joe Jackson
47952,222,-0.571152322515426,6-6,308,1997-03-20,Wisconsin,G,David Edwards
47956,28,5.90885212528785,6-1,240,1996-07-30,North Carolina,OLB,Cole Holcomb
47959,21,-1.27907914575227,6-5,252,1997-04-24,Stanford,TE,Kaden Smith
47971,30,6.1466287204972,5-11,224,1996-10-12,West Virginia,ILB,David Long
47973,65,3.69448930500411,6-5,295,1996-07-22,Arkansas,NT,Armon Watts
47975,42,6.51853931142315,6-3,295,1996-08-24,Alabama,DE,Isaiah Buggs
47976,218,-0.818835095697929,6-5,323,1997-02-14,Elon,T,Olisaemeka Udoh
47985,4,0.762736056742864,6-7,305,1997-07-29,Ohio State,T,Isaiah Prince
47987,22,-0.228425817398643,5-10,202,1998-08-07,Miami,RB,Travis Homer
47995,176,1.83034470556753,6-6,324,1996-08-07,South Carolina,G,Dennis Daley
47996,1,8.0677276104226,6-0,204,1995-02-21,Texas A&amp;M,SS,Donovan Wilson
48008,6,7.62690706126736,6-6,253,1997-04-04,North Carolina A&amp;T,DE,Darryl Johnson
48011,5,1.00137526268059,6-5,251,1995-07-01,Boston College,TE,Tommy Sweeney
48017,32,0.125018564402869,5-10,200,1997-02-15,Washington,RB,Myles Gaskin
48026,1,6.02986309024628,5-11,200,1995-05-17,Penn State,SS,Nick Scott
48027,25,8.85342932847007,6-3,240,1995-06-10,Idaho,OLB,Kaden Elliss
48032,42,7.74221774018845,6-3,284,1996-05-05,Temple,DE,Michael Dogbe
48034,4,3.27701021194944,6-1,232,1995-11-02,Texas Tech,OLB,Dakota Allen
48085,3,0.834292780491141,6-7,326,1997-06-05,Florida,T,Fred Johnson
48089,165,3.94842119292744,6-2,235,1996-08-05,Nevada,OLB,Malik Reed
48096,2,0.929686821975311,6-3,255,1996-05-15,Texas,TE,Andrew Beck
48123,30,7.41938062667463,6-1,285,1997-03-01,Penn State,DT,Kevin Givens
48145,63,5.76961061663342,6-3,255,1996-10-24,Boston College,DE,Wyatt Ray
48158,31,-0.950111255845785,6-5,314,1995-09-08,Notre Dame,G,Alex Bars
48159,210,-0.671154844443927,6-2,311,1996-08-13,Notre Dame,C,Sam Mustipher
48198,58,5.64181834652343,6-3,366,1995-10-20,Michigan,NT,Bryan Mone
48220,198,-1.08355883750415,6-4,308,1997-08-13,California,G,Patrick Mekari
48247,35,4.38422388786103,6-6,255,1997-08-11,Old Dominion,DE,Tim Ward
48268,22,8.54242887227015,6-2,228,1997-08-04,Florida Atlantic,MLB,Azeez Al-Shaair
48364,4,8.64763052556804,6-2,230,1996-10-09,Illinois,OLB,Del'Shawn Phillips
48447,1,8.43242132360316,5-10,202,1997-02-12,Texas,FS,P.J. Locke
48455,286,-1.71022684643022,6-7,299,1995-12-19,Iowa,T,Matt Nelson
48456,18,1.06693026598357,6-8,237,1997-08-16,Stetson University,TE,Donald Parham
48462,14,3.60013815375089,6-4,285,1996-08-05,Texas-San Antonio,DE,Kevin Strong
48473,5,3.98848759057385,6-4,280,1997-09-12,Georgia,DE,Jonathan Ledbetter
48475,3,1.54391068628818,6-5,255,1995-10-06,Temple,TE,Chris Myarick
48476,8,2.49122406434491,6-0,193,1996-11-04,Texas-El Paso,CB,Nik Needham
48482,1,4.31429888050524,6-0,237,1998-06-25,Texas A&amp;M,MLB,Tyrel Dodson
48485,103,1.75054786286648,6-5,310,1996-01-11,Northwestern,G,Blake Hance
48487,1,7.9363644986449,5-9,185,1997-04-13,Buffalo,CB,Cameron Lewis
48508,6,4.65761417775916,6-0,209,1996-12-05,Wyoming,FS,Andrew Wingard
48512,4,-0.428118707993165,6-4,300,1997-02-14,Penn State,C,Ryan Bates
48520,3,5.94263873411876,6-5,350,1996-09-01,Alabama-Birmingham,DT,Anthony Rush
48524,3,5.14948903434642,6-0,190,1995-05-31,Coastal Carolina,CB,Anthony Chesley
48537,90,2.80363109090427,6-5,261,1996-12-18,Wyoming,DE,Carl Granderson
48544,83,3.882037197627,6-3,300,1995-10-20,Tennessee,DT,Shy Tuttle
48554,1,8.58170797386675,6-1,225,1996-11-16,Michigan State,OLB,Andrew Dowell
48565,1,4.27827240180463,6-4,197,1997-07-10,Kentucky,CB,Chris Westry
48566,2,3.1406841621382,6-3,279,01/16/1996,Kansas,DE,Daniel Wise
48581,2,5.67955933962482,6-0,205,1997-05-12,Tulane,CB,Roderic Teamer
48599,46,5.3302833727601,6-3,305,1997-06-27,Clemson,DT,Albert Huggins
48663,34,7.93131482708246,6-4,280,1998-02-06,Oklahoma,DE,Amani Bledsoe
48671,2,8.04991557658505,6-3,250,1995-11-15,Sam Houston State,OLB,Derick Roberson
48780,16,7.15077280249255,6-3,245,1994-09-13,Delaware,ILB,Troy Reeder
49410,2,7.82191689493687,5-11,190,1998-07-18,Washington State,FS,Jalen Thompson
52410,232,8.72983528900558,6-5,265,1999-04-14,Ohio State,DE,Chase Young
52412,166,-1.44209183008405,6-5,326,1999-01-22,Georgia,T,Andrew Thomas
52415,140,5.59169496536962,6-5,318,1998-04-15,Auburn,DT,Derrick Brown
52416,31,5.25567544093423,6-3,225,1998-07-26,Clemson,ILB,Isaiah Simmons
52418,118,-0.572816299862322,6-5,320,1999-05-17,Alabama,T,Jedrick Wills
52421,273,-0.0184479866114104,6-5,322,1999-01-24,Iowa,T,Tristan Wirfs
52422,70,6.78580674483589,6-6,310,1997-10-03,South Carolina,DT,Javon Kinlaw
52425,1,1.6055567367365,6-2,189,1999-04-08,Oklahoma,WR,CeeDee Lamb
52426,248,-1.27645527095308,6-6,310,1999-08-11,Southern California,T,Austin Jackson
52428,55,2.53857890317467,6-4,250,1999-07-25,Louisiana State,OLB,K'Lavon Chaisson
52431,6,2.69621174750126,6-3,234,1998-11-16,Oklahoma,ILB,Kenneth Murray
52432,163,-1.70409605398414,6-3,319,1999-06-14,Michigan,G,Cesar Ruiz
52435,18,6.32334393506053,6-1,245,1997-10-21,Texas Tech,OLB,Jordyn Brooks
52436,24,5.23569494720424,6-1,227,1999-08-13,Louisiana State,MLB,Patrick Queen
52438,1,2.1712008974521,5-11,196,1999-11-27,Auburn,CB,Noah Igbinoghene
52440,14,-0.731375012033736,5-8,209,1999-04-11,Louisiana State,RB,Clyde Edwards-Helaire
52442,1,1.79567868189344,6-4,220,1997-10-05,Southern California,WR,Michael Pittman
52443,26,1.5327291916193,5-10,211,1999-01-14,Georgia,RB,D'Andre Swift
52444,1,6.60028293442909,6-1,197,1998-08-08,"Alabama-Tuscaloosa, University",FS,Xavier McKinney
52445,8,6.30654100132764,6-2,216,1996-03-22,Lenoir-Rhyne,FS,Kyle Dugger
52446,42,2.10437118705246,6-5,264,1998-02-26,Penn State,DE,Yetur Gross-Matos
52447,267,-1.46562050750636,6-5,322,1996-08-25,Louisiana-Lafayette,G,Robert Hunt
52448,55,6.71725742403802,6-4,305,1998-07-09,Texas Christian,DT,Ross Blacklock
52450,2,1.48000214215377,6-2,220,1998-10-05,Colorado,WR,Laviska Shenault
52451,27,-1.62291352244586,6-6,258,1999-03-10,Notre Dame,TE,Cole Kmet
52452,3,5.72178299135027,6-3,203,1998-09-20,,SS,Grant Delpit
52453,8,3.81254037113151,5-9,205,1998-08-16,Minnesota,FS,Antoine Winfield
52455,39,3.21592593840579,6-3,279,1998-05-11,Auburn,DT,Marlon Davidson
52456,89,7.17508295162209,6-3,253,1997-03-24,Tennessee,DE,Darrell Taylor
52462,75,7.26087348803553,6-5,280,1998-09-15,Iowa,DE,A.J. Epenesa
52464,47,6.96060598081953,6-7,310,,Alabama,NT,Raekwon Davis
52466,218,-0.343757872266312,6-6,310,1998-05-08,Boise State,G,Ezra Cleveland
52468,88,4.40060181347795,6-2,250,1998-09-18,Michigan,OLB,Josh Uche
52469,1,4.00702324872948,6-0,200,1998-09-03,Louisiana State,CB,Kristian Fulton
52470,13,-1.94551516106087,6-1,250,1998-05-02,Boston College,RB,A.J. Dillon
52471,8,4.60615245156831,6-2,235,1998-02-15,Mississippi State,OLB,Willie Gay
52472,25,2.99097975980239,6-3,212,1998-02-26,Southern Illinois,FS,Jeremy Chinn
52473,20,5.10622759924039,6-2,250,1996-07-08,Wyoming,ILB,Logan Wilson
52474,16,-1.33605592832938,6-2,221,1998-06-23,Memphis,RB,Antonio Gibson
52475,60,8.54718347043702,6-5,241,1997-12-27,Notre Dame,OLB,Julian Okwara
52476,2,8.40266075053221,6-1,200,1996-10-10,California,SS,Ashtyn Davis
52477,160,-1.34929824808596,6-3,332,1997-03-21,Louisiana State,G,Damien Lewis
52478,23,8.4874965164249,6-0,205,1998-04-02,Texas,SS,Brandon Jones
52479,90,8.74521652240567,6-3,300,1997-11-17,Texas A&amp;M,DT,Justin Madubuike
52480,198,-1.42734258191262,6-7,310,1997-06-22,Houston,G,Josh Jones
52481,54,8.73077753555907,6-4,310,1997-02-01,Ohio State,DT,Davon Hamilton
52482,7,6.13666630625236,6-3,235,1996-12-30,Wisconsin,OLB,Zack Baun
52483,286,0.284607928468046,6-4,305,1997-02-05,Ohio State,G,Jonah Jackson
52486,256,0.178482718462829,6-4,290,1997-11-17,Temple,C,Matt Hennessy
52491,266,-1.72288207345077,6-4,315,1997-11-22,Louisiana State,C,Lloyd Cushenberry
52492,134,6.04863920028621,6-5,252,1998-08-25,Alabama,OLB,Terrell Lewis
52493,2,3.11619596708218,6-1,204,1998-08-24,Utah,FS,Julian Blackmon
52494,12,0.507605677309487,5-10,215,1997-12-15,Utah,RB,Zack Moss
52496,68,4.81696350438729,6-4,315,1997-11-23,Missouri,DT,Jordan Elliott
52498,68,8.69395284754753,6-3,259,1997-05-25,Florida,DE,Jonathan Greenard
52502,5,-1.04124800187877,6-3,240,1997-02-14,Cincinnati,TE,Josiah Deguara
52503,12,7.75677708780906,6-3,300,1997-09-25,Arkansas,DE,McTelvin Agim
52504,189,-0.842159481917375,6-7,328,,,T,Lucas Niang
52506,15,4.1775236480559,6-3,245,1998-03-05,Ohio State,OLB,Malik Harrison
52507,115,-0.945575750116033,6-7,303,1997-06-11,Connecticut,T,Matt Peart
52510,113,3.85410264564026,6-4,242,1997-08-07,North Carolina-Charlotte,OLB,Alex Highsmith
52512,1,7.71194155403742,6-0,198,1997-08-18,Utah,FS,Terrell Burgess
52513,20,-1.12044976109577,6-6,253,1997-02-05,Dayton,TE,Adam Trautman
52514,54,-1.28597777457633,6-5,345,1997-01-29,Mississippi State,G,Tyre Phillips
52515,10,7.062517295666,6-2,215,1997-09-21,Appalachian State,ILB,Akeem Davis-Gaither
52518,5,8.0877658072009,5-10,198,1998-06-23,UCLA,CB,Darnay Holmes
52520,5,1.46886596564319,5-11,219,1997-11-20,UCLA,RB,Joshua Kelley
52522,57,6.27673929627576,6-5,335,1998-08-23,Utah,DT,Leki Fotu
52523,5,-0.679200505097976,6-5,240,1998-04-23,Florida Atlantic,TE,Harrison Bryant
52524,82,-1.22494443754909,6-6,305,1998-07-22,"St. John's, Minn.",T,Ben Bartch
52525,143,3.46683478493829,6-5,260,1997-10-31,South Carolina,DE,D.J. Wonnum
52526,8,0.620845113598127,6-5,255,1998-04-25,Missouri,TE,Albert Okwuegbunam
52527,4,5.91539060746352,6-3,219,1997-08-28,Fresno State,ILB,Mykal Walker
52534,99,-0.887590740031006,6-8,315,1996-11-20,North Carolina,T,Charlie Heck
52538,9,5.92440889294195,6-4,295,1999-01-20,Baylor,NT,James Lynch
52539,46,7.6863273466681,6-2,308,,Louisiana State,NT,Rashard Lawrence
52541,9,-1.96897720607558,6-7,251,1999-01-08,Stanford,TE,Colby Parkinson
52542,1,5.12893625649404,6-2,210,1997-08-25,California,FS,Jaylinn Hawkins
52546,21,5.00570143969307,6-1,193,1997-01-21,Louisiana Tech,CB,L'Jarius Sneed
52548,1,6.59851851119259,6-1,235,1997-10-28,Miami,MLB,Shaquille Quarterman
52551,99,1.54455656969541,6-4,325,1998-02-20,Michigan,G,Ben Bredeson
52553,149,-0.14589892167007,6-5,296,1997-04-01,Auburn,T,Jack Driscoll
52554,215,-0.895849789047186,6-3,320,1997-11-20,Wisconsin,C,Tyler Biadasz
52556,43,3.18027780329981,6-4,260,1998-06-02,Syracuse,DE,Alton Robinson
52563,56,8.15088465958812,6-4,268,1997-06-13,Tulsa,OLB,Trevis Gipson
52566,5,5.21991407992925,6-1,201,,,CB,Bryce Hall
52570,2,8.415179798312,6-0,220,1997-12-06,Michigan,MLB,Khaleke Hudson
52578,36,2.33023870201647,6-3,305,1996-12-04,Texas Tech,DT,Broderick Washington
52582,45,5.29593316339819,6-3,291,1997-04-24,North Carolina State,DT,Larrell Murchison
52585,149,3.92222426744353,6-2,255,,Michigan,DE,Michael Danna
52586,23,7.91373255500154,6-3,235,1996-08-21,,ILB,Justin Strnad
52587,29,2.63096805910292,6-3,265,,Utah,DE,Bradlee Anae
52589,86,1.52307034422832,6-3,307,1999-03-27,Fresno State,G,Netane Muti
52590,193,0.0072942285925634,6-3,350,1997-12-10,Michigan,G,Michael Onwenu
52591,2,6.74337363648302,6-5,233,1998-04-01,Penn State,OLB,Cam Brown
52592,46,4.18755299369696,6-1,333,,Baylor,DT,Bravvion Roy
52600,174,-0.0291445695359414,6-5,321,1997-08-08,Michigan,G,Jon Runyan
52602,4,4.01458361291953,6-2,315,1996-08-22,Nebraska,DT,Khalil Davis
52603,170,-0.185899063938912,6-5,290,1995-11-27,Wake Forest,T,Justin Herron
52605,35,6.24679168806249,6-2,333,1997-05-31,Utah,NT,John Penisini
52607,2,2.32089388519992,6-2,205,1998-03-04,Ohio State,SS,Jordan Fuller
52622,2,1.33636582965379,6-0,199,1998-08-04,Florida,WR,Freddie Swain
52623,1,8.16016410747208,6-1,240,1997-03-07,Purdue,ILB,Markus Bailey
52624,5,8.84213017307952,6-2,203,,Arkansas,FS,Kamren Curl
52626,17,3.40792147918234,6-4,245,,Minnesota,ILB,Carter Coughlin
52637,74,6.67471135055772,6-3,265,,North Carolina State,DE,James Smith-Williams
52640,9,6.32301429635572,6-2,320,1996-08-22,Nebraska,DT,Carlos Davis
52641,28,8.77828706185366,6-4,247,1996-08-22,Stanford,DE,Casey Toohill
52643,3,2.66494743240631,6-3,285,,,DE,Jashon Cornell
52649,1,5.55109784372132,6-1,230,1997-01-20,Temple,MLB,Chapelle Russell
52650,84,2.81609925896424,6-4,250,1999-07-28,Miami,OLB,Jonathan Garvin
52651,3,6.77925418789112,6-0,186,1998-04-13,Marshall,CB,Chris Jackson
52662,13,7.37790916185488,6-5,246,,North Dakota State,OLB,Derrek Tuszka
52663,21,7.02707862761173,6-3,235,1997-03-12,Georgia,ILB,Tae Crowder
52665,92,8.50973558237378,6-3,290,1998-06-09,Texas,DT,Malcolm Roach
52666,151,0.873086809686136,6-5,318,1996-08-16,Oregon,T,Calvin Throckmorton
52733,21,0.887537881884844,5-10,220,1998-08-09,Illinois State,RB,James Robinson
52759,14,8.42258897637409,6-2,305,1998-06-16,Wagner,DT,Chris Williams
52762,4,-0.563522257126362,5-11,225,1997-11-24,Notre Dame,RB,Tony Jones
52783,40,-0.181244939373371,6-7,330,1998-05-21,Missouri,G,Yasir Durant
52792,106,4.93256601000847,6-4,255,1998-06-25,Missouri S&amp;T,DT,Tershawn Wharton
52797,1,3.63967745499485,6-2,235,1998-02-26,Michigan State,OLB,Joe Bachie
52805,26,7.98103778193731,6-4,275,1996-09-27,Northwestern,DE,Joe Gaziano
52829,6,6.61539724481797,6-2,295,1996-10-15,Louisiana State,NT,Breiden Fehoko
52830,12,7.90016121642222,6-4,270,1998-01-30,Texas-San Antonio,DT,Eric Banks
52835,50,5.98107472261353,6-4,310,1997-10-05,Brown,DT,Michael Hoecht
52846,42,2.5616439091677,6-5,275,1995-08-17,Weber State,DE,Jonah Williams
52852,1,6.05307127811118,5-11,211,1997-08-05,Mississippi,FS,Myles Hartsfield
52858,1,-0.771295481515774,6-3,240,1996-10-16,Western Michigan,FB,Giovanni Ricci
52863,4,8.08253524836717,6-1,235,1998-04-02,UCLA,ILB,Krys Barnes
52886,1,2.11310342361947,6-3,225,1997-02-14,Baylor,OLB,Blake Lynch
52887,5,5.64705120753883,6-3,296,1996-06-14,Boise State,DT,David Moa
52894,28,0.12871296287948,6-4,315,1998-03-23,Missouri,C,Trystan Colon
52922,8,-1.12477112781737,5-11,196,1998-12-29,Washington,RB,Salvon Ahmed
52932,19,4.20192566107746,6-3,260,1998-01-18,North Texas,OLB,Ladarius Hamilton
52939,4,6.70530448364575,6-3,210,1996-02-02,Temple,SS,Sam Franklin
52945,4,3.52219364203219,5-11,185,1995-07-16,Arizona,CB,Jace Whittaker
52971,35,4.41054664572023,6-3,255,,,OLB,Jamir Jones
52979,25,6.99947686418423,6-3,275,1997-06-12,Mississippi State,OLB,Chauncey Rivers
52991,1,7.24780617351253,5-8,180,1998-01-02,Washington,CB,Myles Bryant
53039,13,7.1535603892769,6-4,235,,,DE,Azur Kamara
53051,6,5.95306311817854,5-10,190,1998-08-06,Utah,CB,Javelin Guidry
53053,135,4.051619046756,6-3,255,1998-04-17,Memphis,DE,Bryce Huff
53059,1,6.07971486476894,6-3,239,1998-05-24,Iowa,MLB,Kristian Welch
53073,91,7.111297880305,6-3,290,1997-02-28,Florida International,DT,Teair Tart
53079,4,1.68791911432568,6-1,255,1997-08-20,Toledo,FB,Reggie Gilliam
53091,1,-1.38644464092061,5-11,208,1996-05-17,Oregon State,RB,Artavis Pierce
53180,13,1.04554800964758,6-0,220,,,RB,Ty'Son Williams
53315,1,2.49996560483208,6-4,245,,,OLB,Aaron Patrick
53433,5,0.186590718127229,6-6,250,,,TE,Kyle Pitts
53436,286,-1.52740097574726,6-6,325,,,T,Penei Sewell
53437,1,5.41973225021612,6-1,200,,,CB,Jaycee Horn
53438,1,3.52214850085149,6-2,203,,,CB,Patrick Surtain
53441,96,5.05816952130802,6-3,245,,,OLB,Micah Parsons
53442,238,-0.917426369571438,6-3,305,,,T,Rashawn Slater
53445,13,2.86095488793847,6-4,260,,,ILB,Zaven Collins
53447,148,2.10342343404839,6-5,266,,,OLB,Jaelan Phillips
53448,16,2.76422304864962,6-4,234,,,MLB,Jamin Davis
53450,84,7.72342304945594,6-3,265,,,DE,Kwity Paye
53452,54,0.41374921220468,6-5,314,,,T,Christian Darrisaw
53457,90,4.82559472705072,6-6,270,,,DE,Payton Turner
53459,87,7.87484477326638,6-7,253,,,DE,Gregory Rousseau
53460,172,8.81021596535999,6-5,252,,,OLB,Odafe Oweh
53461,108,2.25179428532166,6-5,262,,,OLB,Joe Tryon
53462,1,5.83979729421466,6-2,185,,,CB,Tyson Campbell
53464,19,-0.0881388036440764,5-10,220,,,RB,Javonte Williams
53465,11,7.24865335777749,6-1,196,,,FS,Jevon Holland
53466,201,-0.91694146714032,6-6,325,,,G,Landon Dickerson
53467,160,3.57694763073892,6-5,310,,,DT,Christian Barmore
53469,3,7.73873611571553,6-0,194,,,SS,Richie Grant
53470,47,3.08210717506697,6-3,293,,,DE,Levi Onwuzurike
53471,240,0.566826591616071,6-6,308,,,T,Liam Eichenberg
53472,1,7.42164830837646,6-2,202,,,FS,Trevon Moehrig
53475,142,1.10856505452497,6-5,345,,,G,Jackson Carman
53479,135,3.51018472859738,6-2,250,,,OLB,Azeez Ojulari
53480,148,0.445458621862084,6-5,295,,,T,Samuel Cosmi
53481,20,2.17577077832382,6-1,215,,,OLB,Jeremiah Owusu-Koramoah
53487,19,5.25528185654708,6-0,232,,,ILB,Nick Bolton
53489,13,3.09492189795208,6-3,242,,,OLB,Pete Werner
53490,32,7.79132223527077,6-4,273,,,DE,Carlos Basham
53491,115,-1.3143649944269,6-5,312,,,C,Josh Myers
53492,297,0.119690400684892,6-5,316,,,C,Creed Humphrey
53497,253,-1.18220017369334,6-5,320,,,G,Jalen Mayfield
53499,81,-0.681147429430242,6-6,297,,,T,Brady Christensen
53501,57,2.95477309585138,6-2,315,,,NT,Alim McNeill
53502,68,2.24415238008781,6-4,278,,,DT,Milton Williams
53504,148,5.82115738831729,6-2,280,,,DT,Osa Odighizuwa
53509,2,4.63879389072007,6-3,223,,,OLB,Divine Deablo
53510,3,0.68107226424488,6-5,253,,,TE,Hunter Long
53512,11,-0.0327425574957672,6-4,248,,,TE,Tommy Tremble
53513,73,5.09646076047627,6-5,270,,,DE,Chauncey Golston
53522,100,0.429835387024024,6-9,321,,,T,Spencer Brown
53523,50,-1.20954631083691,6-7,344,,,G,Ben Cleveland
53529,12,8.22311159851141,5-10,190,,,CB,Elijah Molden
53530,2,2.46222939516651,6-3,213,,,CB,Ifeatu Melifonwu
53532,3,6.22085633976377,6-2,230,,,ILB,Ernest Jones
53533,15,4.73797693891911,6-0,206,,,FS,Brandon Stephens
53534,2,5.78648856773432,6-3,240,,,ILB,Baron Browning
53535,3,8.8542061880878,6-3,305,,,DT,Jay Tufele
53540,122,6.01904305312375,6-3,280,,,DE,Cameron Sample
53542,2,5.61937619864378,6-1,245,,,ILB,Derrick Barnes
53543,3,0.363127354173433,6-3,300,,,C,Drew Dalman
53547,19,5.46494222859329,6-4,235,,,OLB,Chris Rumph
53553,7,1.20128056933644,6-6,256,,,TE,John Bates
53555,17,-1.0252808035231,6-1,207,,,RB,Chuba Hubbard
53564,4,4.66492764408175,6-5,270,,,OLB,Rashad Weaver
53565,1,3.20985289501723,5-11,191,,,CB,Marco Wilson
53571,202,1.85354918213805,6-5,305,,,T,Royce Newman
53573,21,6.16318508034894,6-7,265,,,DE,Joshua Kaindoh
53574,5,-0.883744241670708,6-6,258,,,TE,Luke Farrell
53575,5,2.89806888411031,6-1,220,,,ILB,Jamien Sherwood
53577,52,6.43164639130856,6-4,285,,,DE,Ta'Quon Graham
53579,10,-0.757115921523408,5-11,191,,,RB,Kenneth Gainwell
53581,4,6.68205755949747,6-1,205,,,FS,Caden Sterns
53583,11,2.75667422747225,5-10,190,,,CB,Michael Carter
53585,32,8.71894769271001,6-7,293,,,DE,Isaiahh Loudermilk
53587,31,8.05862645520047,6-3,305,,,DT,Daviyon Nixon
